ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
35647,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-server.py-google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-describe_9.py.html,0.033112582781456956,10,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-server.py,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-describe_9.py,11,13,2,135,138,3
36144,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-logo.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-chats.py.html,0.031007751937984496,12,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-logo.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-chats.py,12,15,3,238,242,4
36170,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-esp_rfc2217_server.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-depthwise_conv_test.py.html,0.04740406320541761,10,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-esp_rfc2217_server.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-depthwise_conv_test.py,134,146,12,99,101,2
36405,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-stickertools.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-test_espsecure.py.html,0.11646586345381527,9,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-stickertools.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-test_espsecure.py,237,241,4,353,361,8
36608,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-util_test.py-google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_discovery.py.html,0.07767898923724847,10,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-util_test.py,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_discovery.py,71,73,2,1818,1820,2
36679,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-gDrive.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-callbackstuffs.py.html,0.015001973943939992,9,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-gDrive.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-callbackstuffs.py,1,9,8,1,9,8
37049,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/practical-python-MDEwOlJlcG9zaXRvcnkyNjY2MTM3MDQ=-flat-follow_53.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-moving_averages_test.py.html,0.072992700729927,10,practical-python-MDEwOlJlcG9zaXRvcnkyNjY2MTM3MDQ=-flat-follow_53.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-moving_averages_test.py,16,18,2,56,59,3
38175,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/wxpy-MDEwOlJlcG9zaXRvcnk4MjU4ODU5Nw==-flat-test_bot.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-emulate_efuse_controller_base.py.html,0.030627871362940276,10,wxpy-MDEwOlJlcG9zaXRvcnk4MjU4ODU5Nw==-flat-test_bot.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-emulate_efuse_controller_base.py,22,27,5,38,43,5
38478,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-buildprbody.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-__init___48.py.html,0.02506265664160401,10,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-buildprbody.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-__init___48.py,24,26,2,630,632,2
38944,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/wxpy-MDEwOlJlcG9zaXRvcnk4MjU4ODU5Nw==-flat-base_request.py-google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test__auth.py.html,0.04291845493562232,10,wxpy-MDEwOlJlcG9zaXRvcnk4MjU4ODU5Nw==-flat-base_request.py,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test__auth.py,9,12,3,20,22,2
39986,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-operations_40.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-helper.py.html,0.03257707969749855,9,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-operations_40.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-helper.py,1,9,8,1,9,8
40070,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-start.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-cmds.py.html,0.0381791483113069,9,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-start.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-cmds.py,106,115,9,604,614,10
40766,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-pad_test.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-operations_10.py.html,0.1049618320610687,12,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-pad_test.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-operations_10.py,45,47,2,101,111,10
40905,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-start.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-imagetools.py.html,0.09195402298850575,10,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-start.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-imagetools.py,143,146,3,29,32,3
41037,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_17.py-esphome-docs-MDEwOlJlcG9zaXRvcnkxMzMyMjM0NjE=-flat-schema_doc.py.html,0.05925925925925926,9,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_17.py,esphome-docs-MDEwOlJlcG9zaXRvcnkxMzMyMjM0NjE=-flat-schema_doc.py,65,70,5,613,617,4
41286,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_17.py-yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-multibox_loss.py.html,0.05637982195845697,9,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_17.py,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-multibox_loss.py,58,60,2,236,237,1
41401,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-rmsprop.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-BaseClient.py.html,0.08347826086956522,15,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-rmsprop.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-BaseClient.py,27,34,7,29,35,6
41596,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-utilities.py-google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_discovery.py.html,0.06676107626947198,12,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-utilities.py,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_discovery.py,92,100,8,1152,1156,4
41629,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esphome-docs-MDEwOlJlcG9zaXRvcnkxMzMyMjM0NjE=-flat-seo.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-distributed_batch_norm_test.py.html,0.07011070110701106,10,esphome-docs-MDEwOlJlcG9zaXRvcnkxMzMyMjM0NjE=-flat-seo.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-distributed_batch_norm_test.py,117,120,3,46,49,3
41689,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-readme_gen.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-webupload.py.html,0.08737864077669903,9,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-readme_gen.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-webupload.py,23,25,2,32,35,3
41924,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-image_encoder.py-google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_discovery.py.html,0.01432225063938619,9,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-image_encoder.py,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_discovery.py,18,20,2,1056,1059,3
41954,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/cookiecutter-pypackage-MDEwOlJlcG9zaXRvcnkxMTQwNzU2Nw==-flat-conf.py-seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-parallel_data_provider.py.html,0.09574468085106383,9,cookiecutter-pypackage-MDEwOlJlcG9zaXRvcnkxMTQwNzU2Nw==-flat-conf.py,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-parallel_data_provider.py,5,18,13,57,64,7
42439,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-augment_bbox.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-inlinestuff.py.html,0.05057096247960848,12,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-augment_bbox.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-inlinestuff.py,25,30,5,216,221,5
42575,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esphome-docs-MDEwOlJlcG9zaXRvcnkxMzMyMjM0NjE=-flat-conf.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-info.py.html,0.0782122905027933,14,esphome-docs-MDEwOlJlcG9zaXRvcnkxMzMyMjM0NjE=-flat-conf.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-info.py,5,18,13,35,44,9
43137,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/wxpy-MDEwOlJlcG9zaXRvcnk4MjU4ODU5Nw==-flat-message_config.py-yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-dcn_v2.py.html,0.12222222222222222,11,wxpy-MDEwOlJlcG9zaXRvcnk4MjU4ODU5Nw==-flat-message_config.py,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-dcn_v2.py,15,19,4,55,58,3
43350,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-conv_encoder.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-conv_transpose.py.html,0.0636042402826855,9,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-conv_encoder.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-conv_transpose.py,42,46,4,136,140,4
43785,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_32.py-yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-augmentations.py.html,0.07954545454545454,10,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_32.py,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-augmentations.py,251,262,11,339,358,19
43800,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-dump_attention.py-seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-pipeline_test.py.html,0.18450184501845018,9,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-dump_attention.py,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-pipeline_test.py,63,67,4,103,106,3
44781,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-decode_text.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-_database.py.html,0.02912621359223301,12,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-decode_text.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-_database.py,65,67,2,226,228,2
44982,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-mem_definition_11.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-batch_apply_test.py.html,0.07156308851224105,10,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-mem_definition_11.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-batch_apply_test.py,36,44,8,7,11,4
45391,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-discovery.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-bin_image.py.html,0.0936058009228741,9,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-discovery.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-bin_image.py,279,280,1,610,612,2
45483,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-esp_rfc2217_server.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-_decorators.py.html,0.0515695067264574,12,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-esp_rfc2217_server.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-_decorators.py,2,20,18,30,41,11
45491,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-timer.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-channelhacks.py.html,0.030508474576271188,9,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-timer.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-channelhacks.py,62,65,3,163,165,2
45760,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-hooks_test.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-mlp_test.py.html,0.09253731343283582,12,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-hooks_test.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-mlp_test.py,37,42,5,43,48,5
46425,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-owlbot.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-deferred_test.py.html,0.07468879668049792,9,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-owlbot.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-deferred_test.py,6,10,4,47,48,1
46706,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-generate_toy_data.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-base_operations.py.html,0.052502050861361775,11,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-generate_toy_data.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-base_operations.py,15,19,4,103,110,7
47177,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-dcn_v2.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_27.py.html,0.11689351481184948,9,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-dcn_v2.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_27.py,157,197,40,248,256,8
47190,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-batch_apply_test.py-yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-multibox_loss.py.html,0.08964646464646464,12,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-batch_apply_test.py,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-multibox_loss.py,70,74,4,31,34,3
47311,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-_chatactions.py-google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_discovery.py.html,0.046370023419203744,9,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-_chatactions.py,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_discovery.py,209,217,8,1812,1814,2
47330,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test__auth.py-seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-beam_search_test.py.html,0.1590145576707727,13,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test__auth.py,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-beam_search_test.py,67,70,3,136,137,1
47369,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-schema.py-yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-yolact.py.html,0.0743362831858407,9,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-schema.py,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-yolact.py,61,108,47,97,98,1
47570,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-haiku_test.py-yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-backbone.py.html,0.12099644128113879,15,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-haiku_test.py,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-backbone.py,47,51,4,168,172,4
48382,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-linear_test.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-group_norm_test.py.html,0.19047619047619047,15,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-linear_test.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-group_norm_test.py,83,86,3,150,153,3
48644,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-image2seq.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-start.py.html,0.07851239669421488,9,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-image2seq.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-start.py,61,63,2,70,73,3
48668,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-urlshortener.py-google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-get_all_custom_channels.py.html,0.14634146341463414,9,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-urlshortener.py,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-get_all_custom_channels.py,8,31,23,13,56,43
48836,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-input_pipeline.py-yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-box_utils.py.html,0.04036326942482341,9,seq2seq-MDEwOlJlcG9zaXRvcnk4MzczMjgwNg==-flat-input_pipeline.py,yolact-MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=-flat-box_utils.py,63,65,2,39,41,2
48887,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-emulate_efuse_controller.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_22.py.html,0.03996003996003996,9,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-emulate_efuse_controller.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-fields_22.py,12,14,2,99,102,3
49003,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-changesummary.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-base_fields.py.html,0.0914534567229178,9,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-changesummary.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-base_fields.py,141,145,4,517,519,2
49518,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_channel.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-audiotools.py.html,0.03829787234042553,9,google-api-python-client-MDEwOlJlcG9zaXRvcnkxNTc0OTI2OQ==-flat-test_channel.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-audiotools.py,29,37,8,78,79,1
50956,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-mlp.py-sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-recurrent.py.html,0.011530398322851153,11,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-mlp.py,sonnet-MDEwOlJlcG9zaXRvcnk4NzA2NzIxMg==-flat-recurrent.py,58,62,4,360,364,4
51749,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-mediatools.py-esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-test_espefuse.py.html,0.01040582726326743,10,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-mediatools.py,esptool-MDEwOlJlcG9zaXRvcnkyMzczNjkxNA==-flat-test_espefuse.py,39,41,2,1430,1439,9
52010,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Python/Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-greetings.py-Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-globaltools.py.html,0.07711138310893513,10,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-greetings.py,Ultroid-MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=-flat-globaltools.py,69,72,3,52,55,3
