ID,Link,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
36,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-20181225114624_InitialCreate.cs-20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-20181225114624_InitialCreate.cs-36.html,28,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-20181225114624_InitialCreate.cs,20486D-DevelopingASPNETMVCWebApplications-MDEwOlJlcG9zaXRvcnkxMTkzNTI2Mzc=-flat-20181225114624_InitialCreate.cs,51,54,3,59,62,3
37,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReaderOldSchemaTests.cs-npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReaderOldSchemaTests.cs-37.html,48,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReaderOldSchemaTests.cs,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReaderOldSchemaTests.cs,81,84,3,51,54,3
38,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-NetTopologySuiteTests.cs-npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-NetworkTypeTests.cs-38.html,13,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-NetTopologySuiteTests.cs,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-NetworkTypeTests.cs,161,163,2,37,39,2
39,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-ServiceDefinition.cs-runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-VssJsonCollectionWrapper.cs-39.html,13,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-ServiceDefinition.cs,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-VssJsonCollectionWrapper.cs,80,86,6,85,91,6
40,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ResizeBasedServiceTests.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ResizeBasedServiceTests.cs-40.html,15,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ResizeBasedServiceTests.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-ResizeBasedServiceTests.cs,324,326,2,208,210,2
41,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReadArray.cs-npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-Insert.cs-41.html,12,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-ReadArray.cs,npgsql-MDEwOlJlcG9zaXRvcnkyODgzNTc0-flat-Insert.cs,22,24,2,7,9,2
42,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-DataGridTests.cs-MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-DataGridTests.cs-42.html,18,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-DataGridTests.cs,MudBlazor-MDEwOlJlcG9zaXRvcnkyODg0Mjg2NzY=-flat-DataGridTests.cs,2091,2093,2,2093,2095,2
43,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-EnginesComparison.cs-dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-EnginesComparison_0.cs-43.html,36,dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-EnginesComparison.cs,dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-EnginesComparison_0.cs,99,102,3,99,102,3
44,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-HostContext.cs-runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-HostContext.cs-44.html,12,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-HostContext.cs,runner-MDEwOlJlcG9zaXRvcnkxODQyODY4NzU=-flat-HostContext.cs,466,468,2,462,464,2
45,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/csharp/dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-EnginesComparison.cs-dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-EnginesComparison_0.cs-45.html,498,dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-EnginesComparison.cs,dotween-MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==-flat-EnginesComparison_0.cs,29,102,73,29,102,73
