ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
259421,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/small-MDEwOlJlcG9zaXRvcnkyNTY3NjMxNjk=-flat-check.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-dec_mips_dsp_r2.c.html,0.03375527426160337,8,small-MDEwOlJlcG9zaXRvcnkyNTY3NjMxNjk=-flat-check.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-dec_mips_dsp_r2.c,84,86,2,409,412,3
260138,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-pelican_memory.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-dh_check_pubkey.c.html,0.20253164556962025,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-pelican_memory.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-dh_check_pubkey.c,13,17,4,9,12,3
260326,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-eax_test.c-libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-fusermount.c.html,0.054184226369656835,13,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-eax_test.c,libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-fusermount.c,20,29,9,501,507,6
263079,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-enc_sse41.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-dec_sse2.c.html,0.2697866483138334,8,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-enc_sse41.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-dec_sse2.c,104,107,3,778,781,3
263208,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-cpuid-x86.h-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-decode_49.h.html,0.07079646017699115,8,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-cpuid-x86.h,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-decode_49.h,30,36,6,65,73,8
263851,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-pkcs_1_i2osp.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_decode_sequence_flexi.c.html,0.028985507246376812,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-pkcs_1_i2osp.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_decode_sequence_flexi.c,3,5,2,20,23,3
265606,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_encode_set.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-camellia.c.html,0.07188160676532769,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_encode_set.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-camellia.c,26,30,4,208,212,4
265953,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-wiring.c-fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-rdft-dht.c.html,0.06201550387596899,8,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-wiring.c,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-rdft-dht.c,10,23,13,39,48,9
266244,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-amd64-cpuid.h-libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pktdrvr.c.html,0.021377672209026127,9,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-amd64-cpuid.h,libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pktdrvr.c,22,34,12,461,469,8
266670,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-ccm_memory.c-libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-passthrough_ll.c.html,0.017508417508417508,13,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-ccm_memory.c,libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-passthrough_ll.c,116,122,6,905,917,12
