ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
1208627,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-prolog.cpp-caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-net.cpp.html,0.02531645569620253,9,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-prolog.cpp,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-net.cpp,56,63,7,1294,1301,7
1208922,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-cascdynetinf.h-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-blobbox.h.html,0.11559633027522936,10,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-cascdynetinf.h,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-blobbox.h,79,81,2,301,307,6
1215630,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-civil_time_detail.h-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-conv.h.html,0.024837007140639553,11,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-civil_time_detail.h,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-conv.h,86,93,7,1264,1272,8
1217743,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-string_view_benchmark.cc-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-inlined_vector_benchmark.cc.html,0.06414662084765177,10,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-string_view_benchmark.cc,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-inlined_vector_benchmark.cc,114,123,9,441,450,9
1217863,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-cfyres.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-strkernel.cpp.html,0.046674445740956826,11,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-cfyres.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-strkernel.cpp,117,119,2,97,102,5
1220686,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-intmatcher.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-pageres.cpp.html,0.10504885993485343,20,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-intmatcher.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-pageres.cpp,117,129,12,170,189,19
1220918,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-priorityqueue.h-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-symbolize_test.cc.html,0.04835164835164835,11,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-priorityqueue.h,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-symbolize_test.cc,66,68,2,341,349,8
1223215,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-confirmation_height_store_76.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-googlex.h.html,0.03125,9,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-confirmation_height_store_76.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-googlex.h,52,59,7,78,79,1
1225481,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-indexmapbidi.cpp-caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-gmock-matchers.cc.html,0.059113300492610835,9,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-indexmapbidi.cpp,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-gmock-matchers.cc,144,151,7,187,196,9
1226220,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-control.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-btalarms.cpp.html,0.06415552855407047,9,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-control.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-btalarms.cpp,621,623,2,679,682,3
1226315,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-odbc.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-mag.cpp.html,0.04460771451062713,11,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-odbc.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-mag.cpp,384,389,5,1126,1130,4
1236243,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/Cpp_Primer_Answers-MDEwOlJlcG9zaXRvcnk0NzE3MDI2MQ==-flat-exercise7_32.h-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-zipcode.h.html,0.11518324607329843,11,Cpp_Primer_Answers-MDEwOlJlcG9zaXRvcnk0NzE3MDI2MQ==-flat-exercise7_32.h,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-zipcode.h,22,24,2,33,35,2
1237570,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-dict.cpp-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-ProjectPanel.cpp.html,0.053231939163498096,11,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-dict.cpp,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-ProjectPanel.cpp,695,702,7,476,488,12
1239174,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-sw.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-colpartition.cpp.html,0.015683037556747832,9,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-sw.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-colpartition.cpp,9,17,8,96,104,8
1243344,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-agm.h-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-oclkernels.h.html,0.0851985559566787,15,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-agm.h,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-oclkernels.h,15,15,0,295,295,0
1245157,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-tbhc.h-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-linalg.cpp.html,0.015542211232779936,13,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-tbhc.h,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-linalg.cpp,43,45,2,272,280,8
1251799,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-wgtnet.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-cncom.h.html,0.07757404795486601,9,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-wgtnet.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-cncom.h,165,167,2,236,238,2
1253171,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-statusor_internal.h-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-memes.h.html,0.016129032258064516,10,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-statusor_internal.h,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-memes.h,161,168,7,30,31,1
1254832,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-url.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-appsrv.cpp.html,0.10010427528675704,9,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-url.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-appsrv.cpp,208,213,5,917,920,3
1255263,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-FunctionCallTip.h-caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-test_mkldnn_convolution_layer.cpp.html,0.019267822736030827,10,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-FunctionCallTip.h,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-test_mkldnn_convolution_layer.cpp,16,28,12,657,666,9
1258319,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-mkl_lrn_layer.cpp-nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-confirmation_height_bounded.cpp.html,0.055800293685756244,10,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-mkl_lrn_layer.cpp,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-confirmation_height_bounded.cpp,197,208,11,255,267,12
1258742,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-hldoc.h-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-tb.h.html,0.2412818096135721,10,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-hldoc.h,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-tb.h,91,93,2,261,264,3
1261080,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-localmotifcluster.h-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-XPM.h.html,0.10227272727272728,9,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-localmotifcluster.h,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-XPM.h,49,50,1,19,20,1
1263705,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-duration_test.cc-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-test-subgraph.cpp.html,0.07889793362554791,10,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-duration_test.cc,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-test-subgraph.cpp,744,764,20,153,172,19
1266909,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-edgloop.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-svmmodels.cpp.html,0.02549800796812749,10,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-edgloop.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-svmmodels.cpp,38,43,5,870,875,5
1267395,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-variant_test.cc-subconverter-MDEwOlJlcG9zaXRvcnkyMTg2ODY3NjM=-flat-json.hpp.html,0.013538690845857657,9,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-variant_test.cc,subconverter-MDEwOlJlcG9zaXRvcnkyMTg2ODY3NjM=-flat-json.hpp,2010,2021,11,10951,10953,2
1273514,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-biasedrandomwalk.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-recogtraining.cpp.html,0.09549071618037135,9,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-biasedrandomwalk.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-recogtraining.cpp,72,79,7,71,77,6
1277236,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-tesseractclass.h-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-bd.h.html,0.09090909090909091,16,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-tesseractclass.h,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-bd.h,129,137,8,283,287,4
1282160,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-amazon.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-infonet.cpp.html,0.07933194154488518,12,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-amazon.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-infonet.cpp,234,244,10,610,615,5
1282197,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-signnet.cpp-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-preferenceDlg.cpp.html,0.061358655953250546,13,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-signnet.cpp,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-preferenceDlg.cpp,408,414,6,569,587,18
1285635,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-fixed_array_test.cc-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-agmdirected.cpp.html,0.08110599078341015,9,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-fixed_array_test.cc,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-agmdirected.cpp,160,164,4,132,140,8
1287447,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-infonet.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-fl.cpp.html,0.0457222029788708,9,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-infonet.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-fl.cpp,104,108,4,348,349,1
1290325,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-btalarms.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-ds.h.html,0.036072653372285025,11,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-btalarms.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-ds.h,425,427,2,258,260,2
1294487,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-BabyGrid.cpp-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-NppDarkMode.cpp.html,0.05564007824386003,9,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-BabyGrid.cpp,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-NppDarkMode.cpp,1816,1825,9,1846,1855,9
1294713,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-sir.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-bowbs.h.html,0.059356136820925554,12,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-sir.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-bowbs.h,173,180,7,281,284,3
1296033,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-testgraph.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-parallel.cpp.html,0.09448818897637795,12,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-testgraph.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-parallel.cpp,61,66,5,33,41,8
